tweet_id,text,response_tweet_id,in_response_to_tweet_id
67073, I'm really sorry about this Carol! Can you use this link to DM me your Nectar card number please? I'll pop some points on there so you're not left out of pocket for these. Reid https://t.co/MdMtnTlX6H,67074,67071
67074," Thank you  .
Appreciate your gesture to make amends :-)",,67073
67072,"Neither ripe or ready for the second week  
#butcheredavocado https://t.co/kdLOvZLncM",67070,
67075," Sorry about that, what's your local store? When did you last visit? Steven",67076,67077
67076, Cannock. And about 2 weeks ago. Haven't had a problem previous years.,67078,67075
67078, Can you send us over the barcode number please? Lauren,67079,67076
67079, No problem. Here you go. It's actually so thin you can see the writing on gifts through it. https://t.co/4ZJCr6V307,67080,67078
67080," That's great, thanks! If you DM us your Nectar card number on the below link I'll arrange a refund and goodwill gesture for you. Thanks, Sam. https://t.co/MdMtnTlX6H",,67079
67077," Don't know what's happened to your wrapping paper this year, but it's gone like that horrible thin stuff we got in the 80's. #wrappingproblems #shouldhavegonetomands",67075,
67081," Apologies Laura, what's your local store? I'll get your feedback logged with the relevant team for review. Steven",,67082
67082," why no #StarWars range for women? 

#GirlsLikeStarWarsToo",67081,
67083, I'm glad you've learned something new about our products. All the best. Steven,,67084
67084,Thursday morning innovation (doing something in a different way 😂) how have I never noticed this helpful thing in my 44 years alive!!  #everydayisaschoolday #packedlunches https://t.co/t0b6sDEIEE,67083,
67085," Hi Kelly, our Christmas slots should be available now. Are you able to see the slots? Can you DM a screenshot using the below link? Steven https://t.co/MdMtnTlX6H",67086,67087
67086,  They are not. Have tweeted you.,,67085
67087,"Hey , time do your Christmas delivery slots go live today?",67085,
67088," Hi Belinda. Apologies, I can confirm our Tu clothing sale is running from the 24th of November to the 4th of December. Steven",67089,67090
67089," Hi Steven Wondering if I get a goodwill voucher for noticing the typo? :) Best Wishes, Belinda",67091,67088
67091," Hey Belinda, if you DM us on the below link with your Nectar card number I think I can arrange a small reward for you. Gordon. https://t.co/MdMtnTlX6H",,67089
67090, Loyal customer just seen on the website that the 25% promotion for clothes ends on 30th October! I would also love to go back in time :) https://t.co/HiyuCr8nTI,67088,
67092," We do care about our customers and it's great to receive feedback, good or bad. I've logged your comments and these will be fed back to our buyers to review. Guzala",,67093
67093, You don't care about your customers...just profit obviously,67092,67094
67094, ...We remain committed to providing our customers with great quality and value every time they shop with us. Maclaine 2/2,"6,709,367,095",67096
67096,How can  justify charging more for 4 pints of milk than corner shops which are notoriously more expensive?! 😡,"6,709,467,097",
67098," Glad we could help out, keep up the good work. Steven",,67099
67099,Our equipment has arrived! Thank you  Active Kids! https://t.co/xDNAKC1Y9P,67098,
67100," Apologies, is there something we can help you with? Can you DM some details using the below link please? Steven https://t.co/MdMtnTlX6H",67101,67102
67101," Sent, thank you!",67103,67100
67103," Hi Louise, unfortunately we don't have any managers that deal with Active Kids. I'd keep trying to contact Active kids directly for any issues you are having. Rob",67104,67101
67104," Sorry, that’s not helpful at all. If there’s no managers that deal with Active Kids (which is blatantly obvious), we need to speak to someone higher up. We’ve been with AK directly and getting nowhere.",67105,67103
67105, I'm really sorry but we don't have any dedicated managers to deal with Active Kids querys. I can only advise you call the helpline on 0800 276 1111 or contact them via this page - https://t.co/G5LllhRUxZ. Ewan,,67104
67102,"Hi , is there someone (other than the consumer services email) that I can talk to about #activekids please? Having a nightmare!",67100,
67106," I'll get this logged with our buyers for internal review Steve, if you DM your Nectar card number using the below link I'll arrange a full refund plus a goodwill gesture to apologise for the inconvenience. Steven https://t.co/MdMtnTlX6H",67107,67108
67107, Thank you. I’ve sent my nectar number via the link,,67106
67108, Hazel Grove Sainsburys,67106,67109
67109," Hi there, I'm very sorry about this. We'd definitely expect more from our products. Can you confirm the store you bought these from? Robbie",67108,67110
67110, Ignore the red - that’s Spanish chicken sauce. It’s the green/black that’s really not good. Awful. Bag ID in photo. About to bin the rest just in case. https://t.co/8YqNblwZaw,67109,
67111," Glad we could help out, all the best. Steven",,67112
67112, Good stuff! Aptly food for thought for you guys 👍,67111,67113
67113, Hi Caroline. We're always looking for ways to make our adverts as accessible as possible in future. This is definitely a great suggestion and we'll make sure to take it on board going forward! Reid,67112,67114
67114," I just think in your new ad, it would have been clever of you to have had someone from the Deaf community signing one of the lines 😀observation only, would show lovely access and awareness","6,711,567,113",67116
67116, I'm sorry Caroline. I'm still missing a trick. Can you explain for me please? Shaun,67114,67117
67117,Missed a trick  you should have had a line signed! 🙌#everybitofchristmas #access,67116,
67118, Healthy &amp; delicious. Steven,,67119
67119,Make a healthier version of your Chinese takeaway with  chilli beef and egg fried rice https://t.co/3JlgbgWFWJ #healthyeating,67118,
67120," That's great to hear Mark, what time did you visit the store? I'll get this logged with Avtars manager. Steven",,67121
67121," your colleague Avtar at the petrol station in Huddersfield is a great guy, always has a good morning a smile and fabulous customer care. 👍👍 #awesome",67120,
67122," Apologies Etta, can you DM a screenshot using the below link please? Steven https://t.co/MdMtnTlX6H",67123,67124
67123, Have done thanks,,67122
67124, when will Xmas delivery slots be available? Website had said 30th Nov but latest delivery I can get is 20th Dec and I’d like later! Thx,67122,
67125," I'm very sorry about this Emma, we certainly don't want our customers to feel a chill in our stores! . Could you send a picture of your receipt? I'll get this fed back for you. Dan",67126,67127
67126, Thank you for the reply back. It was my sister who paid so I don't have a receipt.,67128,67125
67128," That's not a problem. Could you tell me the time you were in the cafe? Also, was it cold throughout the store? Dan",67129,67126
67129, It was 4.10 and it was cold throughout the store.,67130,67128
67130," That's great, thanks for confirming those details. I've fed this back to the store manager for internal review for you. Dan",67131,67129
67131, Thank you,,67130
67127, Why is there no heating on in your Longbridge store? I am in the cafe and it is freezing !!,67125,
67132," Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead and send us a Direct Message with your account information so that I can see what's going on. –XG",,67133
67133,"
#mobile_Care
There has been an outage in my area, are we getting any credit towards our bill ???",67132,
67134," Thank you for reaching out to us. Please, send us a Direct Message so we can review this for you. -CL https://t.co/rMApsV8PQY",,67135
67135, And I visit my wife and son went to Sprint they talked me into going to Sprint Connor iPhone 6s Plus. Preowned my bill is over $200 they’re liars I have asked for service to be removed they haven’t he said activation fee is waived they didn’t do it I hate this company,67134,
67136," We have great offers on iPhones! Send us a DM, lets work this out! We would hate to see you leave us. -PB. https://t.co/rMApsV8PQY",67137,67138
67137, I don't issues with the phones. Just the service. Why is it so hard to invest on more towers for the Coachella Valley!,67139,67136
67139, Send us a DM with your ZIP code and Nearest Cross Streets. Allow us to review the coverage in your area. -PB.,,67137
67138, is pushing me into the arms of  or  depending which one has a bogo on iPhones #HorribleService,67136,
